0602c - 10958,157,162,191
0603c - 11277,114,137,182
0605c - 11311,57,74,140
0610c - 11064,218,254,253
0611c - 11258,211,226,228
0613c - 11331,0,158,191
0614c - 11135,138,199,219
0615c - 11178,6,142,208
0616c - 11291,99,160,190
0621c - 11048,87,122,174
0623c - 11180,60,136,126
0624c - 11131,17,128,114
0625c - 11234,16,109,96
0626c - 11141,26,45,119
0629c - 11186,38,58,130
0630c - 11091,49,113,134
0631c - 11112,29,53,139
0634c - 10952,190,207,220
0635c - 11126,197,209,228
0636c - 11306,141,159,188
0638c - 11213,198,223,236
0639c - 11361,152,179,222
0642c - 10968,27,79,165
0643c - 11137,34,57,113
0645c - 11375,32,61,128
0646c - 11252,40,40,85
0647c - 11262,214,222,237
0649c - 11370,113,155,187
0651c - 11092,165,187,211
0652c - 11250,77,114,183
0653c - 11278,98,122,151
0655c - 11353,50,87,148
0658c - 10993,135,169,209
0659c - 10986,62,115,193
0661c - 11030,74,104,159
0662c - 11238,102,119,159
0665c - 11036,55,64,96
0667c - 11160,85,188,206
0669c - 11220,116,154,167
0670c - 11251,58,116,107
0672c - 11024,40,107,147
0673c - 11320,45,51,72
0674c - 11362,36,64,39
0675c - 11371,13,33,104
0677c - 11037,211,206,217
0678c - 10953,36,46,83
0680c - 11282,68,108,149
0682c - 11201,65,87,146
0684c - 10948,123,204,210
0689c - 11127,45,81,121
0700c - 10991,40,40,60
0701c - 11157,23,32,74
0702c - 11366,48,50,69
0703c - 10940,35,37,58
0801c - 11182,28,39,119
0804c - 10936,255,206,238
0805c - 11241,240,162,249
0807c - 11054,236,192,245
0817c - 11272,95,37,103
0818c - 11242,107,58,102
0822c - 10934,201,170,242
0824c - 11019,167,85,221
0826c - 11025,150,78,173
0827c - 11174,111,48,143
0842c - 10964,188,192,226
0843c - 11336,176,188,219
0845c - 10945,202,193,238
0847c - 10984,88,96,184
0851c - 10979,163,134,215
0852c - 11057,68,36,111
0853c - 11342,202,106,169
0856c - 11338,108,126,198
0862c - 11166,92,21,157
0863c - 11061,129,69,209
0900c - 11264,14,14,16
0902c - 11221,196,204,208
0903c - 11378,165,182,192
0904c - 11315,117,141,155
0909c - 11158,130,157,179
0910c - 11321,207,209,216
0916c - 11009,157,170,165
0917c - 11155,175,194,209
0918c - 11349,136,150,166
0919c - 11210,151,166,174
0924c - 11093,120,143,171
0925c - 11059,72,97,22
0928c - 11295,128,140,115
0930c - 11167,215,222,207
0931c - 11266,190,190,186
0935c - 11341,57,51,49
0939c - 11169,211,218,218
0940c - 10988,69,81,99
0941c - 11189,171,194,163
0942c - 11267,193,199,208
0943c - 11287,51,57,68
0945c - 11232,87,103,117
0946c - 11153,235,230,238
0947c - 11104,223,218,233
0951c - 10946,148,152,177
0952c - 10997,125,126,151
0967c - 11116,112,131,130
0968c - 11253,139,162,188
1015c - 10942,57,91,155
1016c - 11086,247,40,46
1020c - 11376,91,66,166
1022c - 11147,46,56,133
1026c - 11325,128,128,128
1028c - 11339,255,140,143
1033c - 11103,187,121,49
1036c - 11332,33,67,92
1037c - 11012,254,154,129
1039c - 11156,27,64,67
1042c - 11254,53,71,102
1047c - 11129,202,0,101
1062c - 11029,227,214,134
1066c - 11194,243,37,37
1068c - 11151,16,163,188
1071c - 10950,197,194,194
1072c - 10980,173,148,71
1073c - 11176,168,116,94
1076c - 11154,135,48,79
1078c - 11302,0,157,122
1079c - 11270,2,164,143
1080c - 11105,217,188,72
1081c - 11113,0,168,142
1082c - 11099,164,21,100
1084c - 11088,56,15,94
1087c - 11100,230,151,153
1088c - 11383,104,185,155
1089c - 11152,177,10,35
1090c - 11190,55,34,98
1098c - 11248,28,54,117
1178c - 4378,128,128,128
1190c - 4382,225,255,159
1195c - 4383,222,228,91
1197c - 4384,200,255,78
1198c - 4385,213,231,44
1199c - 4386,210,228,67
1220c - 4392,232,255,69
1222c - 4393,232,195,50
1233c - 4394,232,202,112
1234c - 4388,236,236,44
1235c - 4395,237,215,144
1236c - 4396,241,215,102
1237c - 4389,245,220,1
1239c - 4391,239,231,1
1240c - 4397,227,218,1
1261c - 4399,245,193,1
1265c - 4400,230,168,45
1269c - 4401,231,185,34
1270c - 4402,233,157,15
1271c - 4403,230,157,1
1273c - 4404,239,161,1
1282c - 4405,230,176,1
1284c - 4406,235,187,1
1286c - 4407,241,190,1
1290c - 4408,255,212,1
1293c - 4409,255,188,1
1328c - 4410,237,188,134
1339c - 4411,237,220,179
1345c - 4412,234,210,178
1360c - 4413,240,216,151
1371c - 4414,222,192,124
1391c - 11211,53,94,67
1394c - 4415,242,191,132
1413c - 4416,205,153,51
1415c - 4417,189,139,33
1418c - 4418,200,134,41
1423c - 4420,230,183,70
1431c - 4419,204,151,1
1432c - 4421,232,160,47
1435c - 4422,198,160,31
1439c - 4423,180,163,1
1464c - 4424,175,146,47
1719c - 4425,238,242,255
2120c - 4426,244,132,106
2129c - 4427,255,71,92
2140c - 4428,217,181,150
2146c - 4429,255,141,64
2153c - 4430,250,221,207
2158c - 4431,240,162,146
2159c - 4432,235,183,153
2160c - 4433,238,210,191
2224c - 4434,197,36,32
2225c - 4435,225,66,37
2244c - 4436,218,81,40
2245c - 4437,212,53,18
2246c - 4438,220,92,76
2252c - 4439,255,65,72
2256c - 4440,209,85,85
2275c - 4441,207,63,77
2285c - 4442,150,78,47
2291c - 4443,214,60,90
2292c - 4444,160,101,46
2298c - 4445,156,94,63
2299c - 4446,253,51,99
2310c - 4447,193,116,68
2316c - 4448,188,138,97
2328c - 4449,175,132,97
2330c - 4450,136,86,60
2351c - 4451,144,104,76
2358c - 4452,181,127,51
2367c - 4453,168,140,82
2375c - 4454,171,105,28
2428c - 4455,250,113,17
2431c - 4456,226,79,1
2450c - 4457,255,72,32
2452c - 4458,220,92,58
2458c - 4459,217,88,44
2463c - 4460,202,90,41
2464c - 4461,214,105,58
2470c - 4462,232,145,1
2488c - 4464,232,158,81
2494c - 4465,255,107,32
2704c - 4466,234,241,243
2707c - 4467,229,235,236
3105c - 4468,239,145,168
3114c - 4469,255,123,165
3135c - 4470,242,176,203
3137c - 4471,241,168,173
3146c - 4472,242,183,171
3154c - 4473,219,172,164
3160c - 4474,235,153,181
3163c - 4475,214,111,142
3164c - 4476,208,163,172
3167c - 4477,235,187,207
3168c - 4478,238,148,193
3170c - 4479,239,216,221
3174c - 4480,244,187,212
3178c - 4481,243,199,229
3319c - 4482,135,99,109
3364c - 4483,171,87,116
3375c - 4484,131,35,68
3377c - 4485,134,31,71
3432c - 4486,239,79,127
3435c - 4487,222,75,113
3439c - 4488,193,67,92
3440c - 4489,255,37,105
3456c - 4490,194,30,84
3483c - 4491,185,1,74
3487c - 4492,208,1,95
3488c - 4493,213,39,93
3610c - 4494,157,45,127
3632c - 4495,196,1,105
3645c - 4496,203,39,118
3650c - 4497,226,105,157
3654c - 4498,255,111,163
3660c - 4499,213,72,141
3670c - 4500,204,59,134
3671c - 4501,217,82,150
3672c - 4502,210,88,157
3674c - 4503,197,87,157
3684c - 4504,120,44,128
3690c - 4505,183,1,108
3698c - 4506,166,45,111
3796c - 4507,144,1,48
3831c - 4508,159,1,32
3845c - 4509,170,1,41
3869c - 4510,211,70,78
3872c - 4511,193,26,51
3884c - 4512,186,1,36
3891c - 4513,175,1,41
3898c - 4514,180,1,40
3928c - 4515,171,1,38
3949c - 4516,95,31,40
3951c - 4517,101,31,55
3955c - 4518,103,28,64
3960c - 4519,127,6,45
3976c - 4520,111,30,50
3979c - 4521,122,45,55
3989c - 4522,133,22,57
3992c - 4523,150,32,46
4117c - 4524,156,151,214
4143c - 4525,136,126,160
4144c - 4526,169,162,210
4155c - 4527,208,193,218
4306c - 4528,82,52,143
4315c - 4529,103,75,157
4322c - 4530,129,68,174
4326c - 4531,105,92,180
4341c - 4532,171,144,187
4347c - 4533,157,89,163
4355c - 4534,150,92,175
4357c - 4535,197,170,210
4367c - 4536,126,28,111
4369c - 4537,129,49,142
4370c - 4538,99,1,110
4374c - 4539,121,57,130
4398c - 4540,233,182,223
4399c - 4541,238,167,209
4640c - 4542,44,55,135
4646c - 4543,61,39,133
4651c - 4544,74,39,143
4653c - 4545,47,66,145
4654c - 4546,87,33,139
4686c - 4547,126,125,200
4687c - 4548,126,146,194
4688c - 4549,103,109,184
4910c - 4550,87,52,72
4916c - 4551,99,52,89
4918c - 4552,101,62,104
4942c - 4553,66,50,84
4955c - 4554,91,34,121
4972c - 4555,46,42,89
5037c - 4556,140,197,88
5126c - 4557,1,86,62
5129c - 4558,1,121,68
5148c - 4559,1,115,105
5151c - 4560,95,202,155
5163c - 4561,154,226,203
5170c - 4562,1,127,110
5185c - 4563,31,125,108
5193c - 4564,1,96,86
5206c - 4565,1,140,137
5209c - 4566,29,77,67
5219c - 4567,1,96,62
5226c - 4568,1,102,74
5231c - 4569,1,123,83
5232c - 4570,1,78,52
5235c - 4571,4,87,65
5236c - 4572,1,97,57
5237c - 4573,1,88,51
5238c - 4574,47,90,57
5241c - 4575,1,139,83
5242c - 4576,52,167,120
5245c - 4577,132,204,155
5248c - 4578,29,146,73
5249c - 4579,168,207,186
5250c - 4580,1,135,81
5251c - 4581,171,208,179
5281c - 4582,1,141,112
5310c - 4583,119,110,36
5316c - 4584,127,125,61
5318c - 4585,172,188,78
5320c - 4586,183,206,1
5343c - 4587,100,128,57
5348c - 4588,102,125,45
5351c - 4589,158,174,132
5359c - 4590,166,183,47
5364c - 4591,168,203,100
5365c - 11045,128,128,128
5372c - 4592,181,226,123
5373c - 4593,123,186,27
5374c - 4594,150,153,83
5377c - 4595,124,172,104
5382c - 4596,116,217,74
5384c - 4597,116,187,61
5387c - 4598,65,116,53
5391c - 4599,76,166,100
5395c - 4600,82,174,95
5526c - 4601,76,100,77
5542c - 4602,135,142,123
5751c - 4603,79,73,43
5752c - 4604,59,67,45
5757c - 4605,71,74,51
5764c - 4606,89,97,44
5771c - 4607,94,76,37
5772c - 4608,117,105,44
5773c - 4609,100,96,44
5917c - 4610,78,64,45
5929c - 4611,39,64,68
5939c - 4612,57,66,54
5962c - 4613,47,71,51
5989c - 4614,57,91,79
5992c - 4615,44,72,56
6109c - 4616,61,163,172
6124c - 4617,139,205,212
6136c - 4618,21,157,168
6153c - 4619,146,205,204
6155c - 4620,170,226,214
6160c - 4621,85,180,165
6317c - 4622,82,137,187
6323c - 4623,65,171,196
6325c - 4624,153,197,226
6327c - 4625,66,168,199
6335c - 4626,120,192,217
6350c - 4627,36,148,185
6360c - 4628,88,176,215
6362c - 4629,49,153,186
6365c - 4630,114,190,231
6380c - 4631,172,199,208
6383c - 4632,125,196,217
6399c - 4633,99,140,151
6612c - 4634,31,79,83
6628c - 4635,64,125,134
6661c - 4636,133,203,177
6663c - 4637,1,117,134
6665c - 4638,1,117,130
6666c - 4639,1,120,155
6698c - 4640,1,127,147
6910c - 4641,50,114,150
6938c - 4642,81,161,208
6940c - 4643,1,96,161
6947c - 4644,62,163,215
6972c - 4645,1,92,129
6975c - 4646,34,84,117
6977c - 4647,23,123,184
6981c - 4648,1,113,149
6984c - 4649,48,73,107
6998c - 4650,74,109,136
6999c - 4651,1,135,172
7224c - 4653,167,186,211
7235c - 4654,155,163,200
7263c - 4658,179,195,234
7267c - 4660,153,182,223
7323c - 4667,41,46,125
7348c - 4668,103,122,176
7387c - 4669,67,76,155
7390c - 4670,36,87,150
7400c - 4666,34,71,145
7401c - 4671,42,58,130
7402c - 4665,35,84,173
7403c - 4664,78,118,196
7404c - 4652,102,119,160
7405c - 4672,42,75,161
7406c - 4655,130,168,224
7407c - 4663,165,187,229
7408c - 4659,174,198,229
7409c - 4673,30,87,166
7410c - 4674,56,102,180
7411c - 4657,137,156,184
7412c - 4661,179,201,236
7413c - 4675,55,80,168
7414c - 4656,158,182,226
7415c - 4676,33,53,124
7416c - 4662,137,160,207
7422c - 4677,54,55,106
7439c - 4678,40,54,97
7440c - 4679,42,51,89
7442c - 4680,42,50,94
7444c - 4681,21,67,127
7484c - 4682,67,111,173
7491c - 4683,59,109,164
7520c - 4684,50,50,75
7526c - 4685,77,90,126
7536c - 4686,91,123,156
7578c - 4687,40,62,95
7877c - 4688,42,59,92
7878c - 4689,49,59,83
7896c - 4690,45,55,83
7897c - 4691,36,39,57
7898c - 4692,45,50,73
7899c - 4693,57,44,60
7905c - 4694,77,80,114
7926c - 4695,56,59,87
7972c - 4696,41,46,82
7983c - 4697,43,46,65
8105c - 4698,199,186,172
8129c - 4699,236,224,209
8134c - 4700,216,206,184
8141c - 4701,195,186,172
8143c - 4702,231,233,215
8146c - 4703,230,218,201
8175c - 4704,208,201,175
8180c - 4705,216,210,184
8183c - 4706,228,225,214
8257c - 4707,234,231,216
8309c - 4708,168,165,104
8314c - 4709,176,156,110
8350c - 4710,223,197,168
8365c - 4711,210,186,156
8367c - 4712,185,160,123
8371c - 4713,160,156,144
8373c - 4714,147,139,124
8376c - 4715,164,138,123
8378c - 4716,162,139,141
8393c - 4717,161,139,118
8394c - 4718,145,136,86
8619c - 4719,124,98,89
8621c - 4720,144,124,105
8651c - 4721,102,82,71
8653c - 4722,80,64,66
8710c - 4723,174,67,48
8715c - 4724,109,55,45
8723c - 4725,124,82,84
8724c - 4726,116,83,70
8725c - 4727,145,61,62
8740c - 4728,162,98,96
8759c - 4729,115,66,49
8768c - 4730,123,73,46
8780c - 4731,106,66,43
8792c - 4732,83,51,48
8915c - 4733,79,44,34
8921c - 4734,60,51,52
8932c - 4735,63,53,57
8935c - 4736,75,48,50
8974c - 4737,165,125,59
8977c - 4738,220,190,155
9119c - 4739,190,196,207
9120c - 4740,183,188,192
9123c - 4741,201,204,205
9126c - 4742,152,154,157
9130c - 4743,212,207,214
9143c - 4744,178,181,192
9148c - 4745,158,159,167
9160c - 4746,176,181,190
9162c - 4747,159,169,172
9163c - 4748,204,201,199
9169c - 4749,204,218,228
9172c - 4750,209,226,233
9180c - 4751,196,194,194
9182c - 4752,160,154,154
9190c - 4753,194,197,193
9342c - 4754,125,115,116
9344c - 4755,193,184,186
9355c - 4756,165,172,188
9365c - 4757,161,162,159
9369c - 4758,171,179,194
9379c - 4759,151,149,150
9509c - 4760,120,125,144
9532c - 4761,139,134,145
9558c - 4762,80,75,78
9595c - 4763,103,104,110
9596c - 4764,125,126,120
9608c - 4765,119,116,118
9632c - 4766,140,133,137
9636c - 4767,83,79,82
9901c - 4768,63,66,76
9912c - 4769,59,61,68
9914c - 4770,42,46,51
9946c - 4771,78,85,99
9953c - 4772,39,41,44
SPCc - 4307,20,20,20
1SLD - 4337,191,186,181
ACC - 4093,56,43,38
ACG - 4094,1,92,84
ALP - 4095,28,69,56
AM - 4096,135,33,46
APG - 4097,247,209,23
ARm - 4124,20,20,20
ATG - 4098,247,209,23
ATL - 4282,26,117,207
AZ - 4099,15,48,99
B1182 - 4380,237,233,127
BB - 4100,15,48,99
BCY - 4101,28,69,56
BHR - 4102,26,117,207
BIR - 4212,189,56,38
BK - 4104,135,33,46
BLK - 4108,18,28,38
BMB - 4110,1,150,69
BNTO - 4112,189,56,38
BO - 4113,15,48,99
BON - 4115,191,186,181
BR - 4118,163,61,5
BRB - 4120,135,33,46
BRD - 4121,135,33,46
BT - 4320,230,222,145
BU - 4123,26,117,207
BY - 4125,15,48,99
CA - 4126,163,61,5
CAC - 4127,1,150,69
CBm - 4237,20,20,20
CBN - 4129,189,56,38
CC - 4130,18,28,38
CCH - 4162,18,28,38
CCM - 4131,56,43,38
CDR - 4132,191,18,56
CE - 4136,135,33,46
CG - 4137,135,33,46
CHM - 4138,56,43,38
CHP - 4105,191,18,56
CHT - 4122,191,18,56
CIN - 4109,189,56,38
CIT - 4139,230,222,145
CL - 4140,230,222,145
CLO - 4141,163,61,5
CLP - 4142,43,13,97
CLY - 4143,230,222,145
CM - 4144,230,222,145
CNm - 4238,20,20,20
CNY - 4146,20,20,20
CO - 4147,20,20,20
CPm - 4239,20,20,20
CPN - 4148,20,20,20
CPT - 4149,20,20,20
CR - 4150,20,20,20
CRN - 4151,20,20,20
CST - 4152,20,20,20
CTN - 4153,20,20,20
CY - 4154,20,20,20
DAL - 4155,20,20,20
DAY - 4157,20,20,20
DB - 4159,20,20,20
DCC - 4161,20,20,20
DCD - 4163,20,20,20
DCN - 4164,20,20,20
DCP - 4370,20,20,20
DCY - 4165,20,20,20
DDS - 4158,20,20,20
DDW - 4166,20,20,20
DES - 4167,20,20,20
DGL - 4168,20,20,20
DGNm - 4240,20,20,20
DGP - 4308,20,20,20
DHY - 4169,20,20,20
DM - 4128,20,20,20
DN - 4171,15,48,99
DOC - 4103,20,20,20
DOGR - 4172,20,20,20
DPI - 4173,189,56,38
DPO - 4174,20,20,20
DPS - 4175,20,20,20
DSA - 4314,20,20,20
DSB - 4176,20,20,20
DSK - 4177,20,20,20
DSM - 4178,20,20,20
DSm - 4241,20,20,20
DSS - 4179,20,20,20
DT - 4180,20,20,20
DTm - 4242,20,20,20
DTP - 4272,20,20,20
DW - 4181,20,20,20
DWI - 4184,20,20,20
DWS - 4219,20,20,20
EC - 4116,20,20,20
EGG - 4186,20,20,20
EM - 4187,20,20,20
EP - 4371,20,20,20
EV - 4114,20,20,20
FB - 4170,20,20,20
FDG - 4245,20,20,20
FMG - 4188,20,20,20
FO - 4156,20,20,20
FOm - 4244,1,92,54
FR - 4189,20,20,20
FWG - 4190,20,20,20
FXR - 4191,20,20,20
GBR - 4192,20,20,20
GDG - 4193,20,20,20
GDT - 4182,20,20,20
GF - 4194,20,20,20
GH - 4196,20,20,20
GLm - 4246,20,20,20
GLS - 4197,20,20,20
GN - 4220,20,20,20
GP - 4195,20,20,20
GT - 4199,1,92,84
HB - 4200,20,20,20
HIR - 4201,20,20,20
HLG - 4202,20,20,20
HN - 4183,20,20,20
HVO - 4203,20,20,20
HY - 4204,20,20,20
IK - 4205,20,20,20
Im - 4247,20,20,20
IMBL - 4207,20,20,20
INm - 4198,20,20,20
IRIS - 4208,20,20,20
ISm - 4248,20,20,20
IV - 4145,20,20,20
KE - 4209,20,20,20
KG - 4210,20,20,20
KH - 4211,20,20,20
LAY - 4213,20,20,20
LB - 4133,20,20,20
LCC - 4214,191,186,181
LCP - 4215,191,18,56
LDS - 4216,20,20,20
LDU - 4217,20,20,20
LFO - 4218,20,20,20
LGL - 4221,20,20,20
LHN - 4222,20,20,20
LI - 4315,20,20,20
LIL - 4223,20,20,20
LIP - 4225,20,20,20
LKH - 4226,20,20,20
LMN - 4295,20,20,20
LMNT - 4227,20,20,20
LOC - 4228,20,20,20
LOV - 4229,20,20,20
LPI - 4230,20,20,20
LPM - 4372,20,20,20
LPN - 4231,20,20,20
LPS - 4232,20,20,20
LTB - 4233,20,20,20
LTM - 4234,20,20,20
LTm - 4249,20,20,20
LTP - 4313,20,20,20
LWI - 4235,20,20,20
LWS - 4236,20,20,20
NA - 4256,20,20,20
NC - 4257,20,20,20
NCG - 4263,20,20,20
OC - 4160,20,20,20
OG - 4258,20,20,20
OGRD - 4259,20,20,20
ORBL - 4260,20,20,20
OV - 4261,20,20,20
OWG - 4262,20,20,20
OY - 4264,191,186,181
PAL - 4265,20,20,20
PAN - 4266,20,20,20
PAP - 4106,20,20,20
PC - 4267,20,20,20
PEN - 4268,20,20,20
PEP - 4269,20,20,20
PEW - 4270,20,20,20
PLT - 4117,20,20,20
PNS - 4273,20,20,20
PRL - 4274,20,20,20
PRT - 4275,20,20,20
PS - 4341,20,20,20
PSN - 4276,20,20,20
PTL - 4224,20,20,20
PTN - 4277,20,20,20
PY - 4278,20,20,20
RB - 4206,20,20,20
RD - 4135,20,20,20
RDm - 4250,20,20,20
RDW - 4279,20,20,20
RG - 4280,20,20,20
RNm - 4283,20,20,20
RR - 4284,20,20,20
RSH - 4285,20,20,20
RV - 4271,20,20,20
RY - 4281,20,20,20
SA - 4286,20,20,20
SAL - 4287,20,20,20
SB - 4288,20,20,20
SBL - 4289,20,20,20
SCR - 4290,20,20,20
SCT - 4291,20,20,20
SD - 4292,20,20,20
SF - 4294,20,20,20
SFRG - 4296,20,20,20
SG - 4297,20,20,20
SGN - 4345,20,20,20
SH - 4298,230,222,145
SHG - 4300,20,20,20
SI - 4293,20,20,20
SKB - 4301,20,20,20
SLA - 4302,20,20,20
SLm - 4252,20,20,20
SM - 4303,20,20,20
SMT - 4304,20,20,20
SNG - 4306,20,20,20
SPCR - 4309,20,20,20
SRG - 4310,20,20,20
SRN - 4311,20,20,20
ST - 4312,20,20,20
STA - 4299,20,20,20
STL - 4317,20,20,20
STR - 4107,20,20,20
SUG - 4318,20,20,20
SUM - 4251,20,20,20
SUN - 4319,20,20,20
TB - 4243,20,20,20
TDN - 4322,15,48,99
TGYm - 4253,20,20,20
Tm - 4134,20,20,20
TNO - 4323,20,20,20
TRG - 4324,20,20,20
TZ - 4255,20,20,20
UARD - 4325,20,20,20
UBTO - 4326,20,20,20
UFBL - 4327,20,20,20
UGA - 4328,20,20,20
UGLB - 4329,20,20,20
UIRD - 4330,20,20,20
UNBB - 4331,20,20,20
UNBL - 4332,20,20,20
UNGD - 4333,20,20,20
UNHY - 4334,20,20,20
UNRD - 4335,20,20,20
UNSL - 4336,20,20,20
UNVG - 4338,20,20,20
UTMB - 4339,20,20,20
UWP - 4185,20,20,20
VN - 4340,20,20,20
VY - 4342,20,20,20
WBU - 4305,20,20,20
WE - 4111,20,20,20
WF4P - 4344,20,20,20
WFRG - 4343,20,20,20
WH - 4346,255,255,255
WHS - 4119,20,20,20
WI - 4347,20,20,20
WIS - 4348,20,20,20
WLB - 4373,20,20,20
WMGD - 4349,20,20,20
WS - 4316,20,20,20
WSB - 4350,20,20,20
WSK - 4351,20,20,20
WTR - 4352,20,20,20
XOR - 4353,20,20,20
YBG - 4354,20,20,20
YDW - 4321,20,20,20
Zm - 4254,20,20,20
1001s - 4085,244,247,229
1002s - 743,241,240,235
1005s - 714,0,0,0
1011s - 635,182,183,168
1015s - 748,252,186,167
1016s - 749,253,156,132
1019s - 752,247,175,145
1020s - 753,249,109,89
1021s - 614,222,87,48
1022s - 617,255,253,213
1023s - 581,249,200,6
1024s - 584,255,191,0
1025s - 602,238,163,23
1028s - 687,168,187,217
1029s - 689,120,167,218
1030s - 700,185,193,225
1031s - 715,241,182,231
1032s - 705,168,87,168
1033s - 717,197,101,187
1034s - 740,191,60,80
1035s - 598,112,29,31
1036s - 610,106,17,13
1037s - 594,236,45,45
1039s - 595,245,10,51
1040s - 767,132,139,116
1041s - 766,121,134,133
1042s - 697,28,34,94
1043s - 712,10,14,52
1044s - 696,28,35,66
1045s - 672,183,236,205
1046s - 670,104,198,153
1047s - 647,181,211,150
1049s - 650,126,187,89
1051s - 652,16,133,31
1054s - 622,229,194,169
1055s - 11296,216,173,86
1056s - 604,176,121,38
1057s - 605,141,74,41
1058s - 606,112,58,35
1059s - 627,48,29,16
1061s - 573,248,235,165
1062m - 3874,141,134,122
1063s - 646,251,254,237
1064s - 747,252,201,180
1065s - 588,251,138,36
1066s - 574,250,226,131
1067s - 575,239,227,88
1068s - 745,255,227,217
1070s - 578,239,215,116
1071s - 631,255,248,232
1074s - 760,220,237,241
1076s - 692,57,120,183
1077s - 645,238,255,236
1078s - 591,251,79,4
1079s - 653,9,155,71
1080s - 716,235,154,241
1081s - 727,203,90,78
1082s - 618,228,213,175
1083s - 585,254,211,67
1085s - 633,219,210,196
1086s - 616,240,240,239
1090s - 678,56,158,153
1094s - 682,19,201,210
1095s - 681,39,216,207
1096s - 677,20,118,139
1100s - 648,191,225,140
1101s - 651,43,162,46
1103s - 664,40,74,36
1104s - 659,221,224,150
1108s - 723,248,163,175
1109s - 731,252,65,135
1111s - 719,255,202,203
1112s - 708,48,0,91
1113s - 746,254,199,180
1115s - 722,243,180,180
1117s - 724,252,186,186
1119s - 741,199,109,112
1120s - 744,253,221,213
1121s - 720,250,180,183
1122s - 706,140,68,168
1124s - 580,252,202,3
1126s - 603,194,119,16
1127s - 619,222,207,177
1128s - 624,179,139,85
1129s - 607,91,51,34
1130s - 628,70,47,32
1131s - 629,43,35,23
1134s - 691,92,154,190
1135s - 576,248,228,97
1137s - 587,247,179,36
1143s - 694,69,99,135
1145s - 761,184,220,231
1147s - 596,225,0,0
1148s - 725,255,176,176
1149s - 623,206,179,138
1151s - 757,236,255,254
1154s - 726,250,133,126
1156s - 642,174,169,57
1158s - 613,187,86,26
1159s - 601,234,181,21
1162s - 667,2,81,79
1165s - 701,214,226,235
1166s - 768,95,95,95
1167s - 577,247,210,64
1168s - 590,252,97,3
1169s - 597,163,33,36
1170s - 625,107,65,37
1171s - 665,40,69,79
1172s - 764,90,120,141
1173s - 643,147,135,49
1174s - 663,33,83,28
1175s - 662,51,92,14
1176s - 661,102,138,26
1177s - 660,172,187,68
1179s - 626,142,119,74
1180s - 637,167,152,129
1181c - 4379,231,239,112
1181s - 728,183,37,30
1182s - 713,16,19,50
1183c - 4381,224,233,128
1183s - 756,37,22,22
1184s - 592,250,54,5
1185s - 583,252,196,3
1186s - 608,88,43,29
1187s - 582,253,234,2
1188s - 733,255,79,83
1189s - 599,62,23,48
1190s - 739,188,73,77
1191s - 737,205,7,101
1192s - 738,193,30,120
1193s - 702,211,180,206
1194s - 704,173,133,194
1195s - 707,73,16,120
1196s - 690,80,140,190
1197s - 710,22,23,78
1198s - 693,67,100,150
1199s - 711,21,28,68
1200s - 695,12,19,67
1201s - 688,147,190,210
1202s - 686,0,75,121
1203s - 763,196,215,217
1204s - 759,182,224,216
1205s - 680,152,192,173
1206s - 668,56,120,114
1207s - 671,180,211,169
1208s - 654,5,107,58
1209s - 641,223,225,169
1210s - 644,83,81,45
1211s - 639,129,130,87
1212s - 640,153,158,120
1213s - 742,207,180,183
1214s - 755,104,47,62
1215s - 600,54,29,29
1216s - 612,184,99,99
1217s - 611,143,80,80
1218s - 632,215,204,196
1219s - 765,127,127,127
1220s - 769,79,79,79
1222s - 762,185,211,221
1223s - 758,226,250,252
1224s - 729,255,157,187
1225s - 721,249,188,185
1226s - 699,103,94,189
1227s - 586,182,160,12
1228s - 638,155,144,96
1229s - 620,191,190,155
1230s - 657,13,125,103
1231s - 735,240,15,100
1232s - 655,33,81,32
1233s - 666,49,89,89
1234s - 770,31,31,31
1235s - 709,64,12,126
1236s - 634,206,203,189
1237s - 754,187,91,74
1238c - 4390,253,251,1
1238s - 589,245,160,75
1239s - 615,236,130,79
1240s - 11364,63,63,63
1241s - 11346,56,56,56
1242s - 10961,88,82,169
1243s - 11011,210,191,53
1244s - 11350,196,171,30
1245s - 11298,172,152,11
1246s - 593,251,29,4
1247s - 609,90,50,39
1248s - 673,187,227,236
1249s - 674,157,205,215
1250s - 675,56,146,150
1251s - 676,70,165,185
1252s - 683,16,169,186
1253s - 685,66,109,213
1254s - 703,213,183,236
1255s - 718,173,30,204
1256s - 730,255,136,172
1257s - 734,243,64,44
1258s - 750,249,201,153
1259s - 751,241,151,120
1260s - 11333,201,190,54
1261s - 11187,254,226,29
1262s - 10995,196,162,45
1263s - 11380,172,34,37
1264s - 11188,95,43,33
1265s - 11144,141,120,56
1266s - 11161,136,115,66
1267s - 10937,99,61,50
1268s - 11292,128,128,128
1269s - 11327,183,163,115
1270s - 10935,184,179,143
1271s - 11175,49,58,31
1272s - 11209,74,81,53
1273s - 11218,45,53,26
1274s - 11373,146,204,38
1275s - 11206,222,255,221
1276s - 11195,170,190,58
1277s - 11050,75,168,36
1278s - 11022,10,184,36
1279s - 11301,169,245,150
1280s - 11133,91,215,119
1281s - 11117,2,136,83
1282s - 11230,128,128,128
1283s - 11271,79,103,132
1284s - 11334,78,128,152
1285s - 10992,36,111,94
1286s - 11041,78,119,77
1287s - 10977,101,141,95
1288s - 10970,103,214,158
1289s - 11340,219,230,238
1290s - 11369,46,136,209
